250,3,2,0,0,1
507,1,5,0,0,0
371,5,1,0,0,1
151,4,4,0,0,1
239,1,4,31,11,0
746,2,2,16,0,0
337,4,3,0,0,0
655,5,5,0,0,1
550,3,2,0,0,0
239,2,4,0,13,0
3161,2,2,16,0,1
948,4,4,0,0,1
3641,2,3,0,13,0
3563,2,2,79,68,1
783,4,4,0,0,1
3491,2,5,90,72,0
500,5,5,0,1,1
1201,1,2,0,0,0
280,2,2,9,21,1
2258,1,1,50,48,0
793,1,4,0,0,0
3118,2,2,5,0,1
1075,1,2,17,0,0
101,3,2,0,0,0
3091,3,3,0,0,1
852,5,2,0,2,1
280,4,4,0,9,0
2439,2,2,0,0,1
869,2,5,40,28,0
3829,1,1,0,0,1
738,1,4,0,0,1
334,1,5,168,179,0
2465,4,4,0,0,1
3001,4,4,0,0,1
1562,3,5,0,11,0
319,2,2,0,0,0
1182,1,4,2,0,0
198,4,4,0,0,1
408,4,5,0,0,1
667,3,2,0,0,0
432,3,2,13,12,0
3557,5,5,5,2,1
1587,3,3,0,0,1
1400,4,4,0,4,1
950,2,1,0,0,0
859,3,3,0,3,0
542,1,0,2,9,0
834,2,3,0,4,0
1050,4,4,0,0,1
361,1,4,0,0,0
622,3,3,0,0,0
446,3,5,19,18,0
628,5,5,0,0,1
1092,3,1,35,32,0
3724,5,5,0,0,1
985,3,3,11,0,1
277,3,4,0,0,0
989,3,4,23,10,0
189,3,3,16,4,0
224,2,0,2,4,0
361,5,5,22,17,1
859,1,4,15,0,0
417,2,2,0,0,0
2454,3,2,39,16,0
2583,2,1,0,23,0
547,4,5,7,0,1
569,5,5,0,16,1
1809,3,3,0,0,0
3609,1,1,0,1,1
639,1,5,0,24,0
2092,2,2,13,12,1
481,2,4,0,0,0
867,1,3,0,0,0
377,3,4,89,69,0
3871,1,1,14,7,1
3151,5,5,33,21,1
989,2,4,1,6,0
1506,2,3,0,0,0
1021,2,5,37,25,0
2686,5,3,0,0,1
1598,2,5,0,0,1
936,3,3,1,14,0
2565,1,1,11,2,1
651,3,3,2,0,1
1121,3,1,0,0,0
1182,2,4,94,86,0
588,3,4,0,3,0
1546,2,2,84,83,1
852,1,1,0,0,1
371,3,0,18,11,0
594,5,0,0,0,1
449,1,3,16,10,0
447,5,0,8,15,1
384,3,5,15,12,0
641,3,1,47,33,0
1065,1,1,0,4,0
1460,3,3,0,0,1
1009,2,5,0,14,0
304,3,3,0,0,1
811,2,2,30,30,0
120,2,1,141,141,0
1578,4,4,57,47,1
2253,5,5,44,38,1
2203,3,5,0,0,1
1211,4,2,0,0,0
888,3,4,12,14,0
3644,4,4,0,12,1
1814,4,4,11,0,1
362,1,4,20,6,0
594,1,5,0,0,0
1744,3,2,0,0,0
1237,1,4,19,10,0
2946,1,1,0,2,1
580,3,0,0,0,0
1014,3,2,94,111,0
3831,3,2,6,7,0
920,3,3,0,5,1
3866,3,3,0,0,1
425,4,4,0,0,1
2227,3,4,44,42,0
143,1,5,71,54,0
337,0,0,22,52,1
685,1,3,12,31,0
1035,5,2,197,174,1
935,3,2,34,29,0
2556,0,5,0,0,1
1107,1,1,255,236,0
1021,1,2,0,0,0
2611,1,1,0,0,1
402,3,2,71,69,0
762,4,2,0,0,1
1035,3,4,113,144,0
228,2,4,123,107,0
719,1,4,14,0,0
1899,3,2,0,0,1
296,2,5,12,16,0
926,4,5,48,82,0
2226,0,5,0,0,1
1009,4,4,19,0,1
728,1,4,0,0,0
192,1,5,2,1,0
2417,3,1,0,4,0
212,4,5,0,0,0
3069,2,2,29,40,1
2288,5,5,86,65,1
669,5,5,0,0,1
937,1,2,8,0,0
1056,4,5,16,27,0
152,1,2,0,19,0
407,3,3,0,0,1
2273,2,3,34,37,0
192,3,4,87,86,0
359,1,4,0,0,0
2346,1,1,0,0,1
1013,1,1,0,0,1
1035,1,1,2,21,1
651,2,2,0,0,1
250,3,3,5,25,1
725,3,3,0,0,1
751,3,2,13,18,0
1680,2,4,0,0,0
3772,1,1,42,54,1
1096,1,1,58,36,0
612,3,4,0,0,0
238,2,4,0,15,0
1547,4,4,0,0,1
3184,3,1,0,0,1
602,5,2,0,0,1
3187,1,2,0,0,0
2106,3,2,101,94,0
872,1,2,2,0,0
2663,3,3,0,0,1
216,4,3,0,2,1
782,3,5,3,1,0
236,4,4,0,0,0
2399,3,5,7,0,0
2304,3,3,0,0,1
349,3,2,0,9,0
3468,5,5,2,0,1
419,4,4,0,0,0
3954,4,4,11,15,1
594,5,5,0,0,1
2248,2,5,0,0,0
1771,3,3,15,0,0
1166,4,4,5,1,1
1589,3,2,0,0,0
140,4,3,0,0,0
1655,2,2,1,4,1
1703,5,5,10,0,1
957,1,2,0,9,0
349,1,4,3,0,0
562,4,5,62,46,1
2399,4,4,21,19,1
77,4,0,0,0,0
259,1,1,11,10,0
3631,0,5,10,1,1
946,3,4,0,0,0
964,1,4,0,0,0
338,4,4,0,0,1
2355,3,2,0,0,0
762,5,4,0,0,1
469,2,4,17,14,0
2007,3,3,0,0,1
409,4,1,0,0,0
251,5,2,23,19,1
468,1,5,0,0,0
946,4,1,1,0,0
427,2,5,0,0,0
3263,2,5,50,41,0
74,4,4,0,0,0
197,3,2,0,0,0
2822,1,1,18,17,1
402,1,1,0,0,0
809,2,4,0,0,0
1619,1,4,90,94,0
3417,1,1,7,22,1
2873,1,1,8,17,1
143,2,3,0,0,0
391,2,0,13,2,0
1005,5,5,74,68,1
1276,3,3,64,47,1
599,1,3,18,43,0
488,5,5,0,0,1
2690,1,4,20,21,0
337,0,1,1,5,1
3896,5,5,0,0,1
134,3,3,0,0,0
1299,4,4,0,0,1
199,0,5,38,34,1
3945,4,4,157,138,1
944,4,2,23,0,1
1562,4,4,0,19,1
255,3,1,0,0,1
775,2,2,2,18,1
867,2,2,0,0,0
239,2,4,0,0,0
2586,2,5,0,0,0
646,4,4,24,17,1
799,3,2,56,70,0
495,2,4,60,44,0
2306,4,4,0,0,1
719,1,1,0,0,0
2278,2,3,0,0,1
1576,4,4,0,,1
772,3,3,0,0,0
1028,2,2,113,101,1
2556,3,3,78,75,1
1928,5,5,0,0,1
231,2,1,2,0,1
561,4,4,27,8,0
843,5,5,0,0,1
583,3,5,0,0,0
2667,0,5,0,0,1
3270,5,5,0,0,1
362,1,4,16,9,0
299,1,4,4,6,0
1592,3,3,2,0,1
260,4,1,0,9,1
2454,3,3,22,6,0
624,1,4,0,0,0
589,3,4,0,0,0
2971,2,2,0,0,1
731,1,3,0,0,0
170,4,0,0,0,1
2589,3,3,0,0,1
1904,3,3,0,0,1
1444,1,1,15,0,0
2273,0,5,22,20,1
1532,2,5,0,0,0
447,2,3,0,8,0
495,3,2,0,0,0
2201,5,5,11,13,1
692,4,4,0,0,1
1590,2,4,3,14,0
1024,2,2,0,0,1
2174,1,1,0,0,0
620,0,0,0,1,1
3737,4,3,43,35,0
646,5,0,0,0,1
580,3,4,56,49,0
3048,4,4,0,0,1
296,2,4,50,36,0
3937,4,5,10,5,0
2640,4,4,1,0,1
937,4,4,8,0,1
277,2,3,85,86,0
2560,4,4,25,17,1
296,4,0,0,0,1
562,3,4,0,0,0
822,2,3,0,0,0
650,1,1,2,3,0
3213,4,4,81,58,1
990,3,5,11,0,0
1303,2,1,1,0,0
1576,4,1,0,20,0
3095,4,2,53,55,0
570,2,2,29,17,1
846,5,5,0,6,1
544,1,3,0,0,0
1769,4,4,0,0,1
643,2,1,20,10,0
1535,1,1,0,0,1
239,1,3,30,19,0
666,5,1,1,5,1
364,2,4,31,22,0
377,0,4,0,0,1
3976,3,3,15,4,1
101,3,5,0,0,0
2475,1,0,0,0,0
404,2,2,0,0,0
283,3,5,0,0,0
550,5,0,0,2,1
239,2,4,5,2,0
2967,5,5,0,0,1
689,2,4,0,0,0
255,2,3,16,13,0
1035,5,2,49,59,1
377,4,0,34,29,0
3128,4,4,0,2,1
259,3,1,0,0,0
3385,1,1,0,0,1
157,2,5,0,0,0
137,1,1,0,0,0
2961,4,4,0,6,1
866,2,4,0,0,0
680,1,5,14,8,0
456,4,5,8,0,0
488,5,3,19,8,1
2505,3,3,29,31,1
563,4,5,55,69,1
3969,3,4,0,0,0
1721,5,5,0,0,1
370,3,4,2,0,0
901,2,2,26,20,1
1076,3,3,0,0,1
316,0,0,89,83,1
866,3,3,0,0,0
2565,3,5,13,0,0
844,0,0,0,0,1
678,5,5,0,0,1
689,3,5,0,0,0
1618,1,1,14,9,1
3654,1,1,23,21,1
82,4,1,0,0,0
746,2,5,199,185,0
2024,4,4,0,0,0
360,3,5,0,0,0
989,2,4,0,0,0
581,4,0,0,0,1
1631,5,5,0,0,1
3149,2,3,0,0,0
2583,1,3,0,1,0
1589,4,4,10,0,0
196,1,5,0,0,0
759,1,4,0,0,0
547,3,4,3,3,0
528,0,0,0,0,1
2402,4,4,0,0,1
304,5,5,0,0,1
338,0,5,22,46,1
1448,3,2,0,0,0
366,2,2,0,0,1
651,2,5,0,0,0
134,4,1,0,14,1
1121,2,1,1,0,0
594,2,3,72,54,0
1182,4,1,0,0,1
277,1,1,0,1,1
1440,1,1,51,29,1
899,2,5,1,11,0
1670,4,4,0,10,1
1532,2,3,0,0,0
3540,2,2,0,0,1
3820,1,1,108,109,1
488,2,3,0,0,1
334,2,2,0,0,0
430,2,5,0,0,0
1592,0,5,0,0,1
1216,5,0,0,0,1
227,5,5,37,18,1
2133,1,1,1,0,1
682,4,4,3,2,1
1744,3,1,39,26,0
987,1,4,0,0,0
1721,3,5,24,15,0
1180,3,5,6,0,0
546,2,2,0,0,1
239,4,3,0,0,0
1874,3,3,0,4,1
1371,5,5,47,54,1
500,2,2,0,0,1
594,3,1,86,106,0
899,2,2,45,4,0
1771,3,4,9,0,0
993,4,4,0,0,0
190,2,1,32,45,0
1073,2,2,13,18,1
259,5,1,0,0,1
356,1,1,1,38,1
748,4,3,0,0,0
3236,5,5,0,0,1
240,3,4,0,0,0
1235,3,5,20,11,0
337,1,4,0,8,0
475,3,3,166,172,0
1874,2,1,35,14,0
577,3,1,13,1,0
1452,3,3,0,0,1
1436,3,4,0,1,0
473,3,1,17,8,0
269,2,2,0,0,0
196,3,1,6,11,0
2399,3,3,50,71,0
2665,2,3,15,11,0
283,1,5,79,71,0
1874,4,3,1,0,0
2075,2,3,18,1,0
1744,1,4,0,0,0
624,2,5,0,0,0
474,1,3,34,50,0
1749,3,4,15,8,1
2249,0,5,0,0,1
944,3,3,0,6,0
2419,4,4,0,0,1
113,3,3,0,0,0
784,4,4,0,0,1
270,2,2,0,0,1
1500,5,3,17,22,1
1670,2,2,0,0,1
2125,3,2,16,12,0
3033,0,3,19,16,1
861,2,5,101,99,0
3547,2,3,0,0,0
618,1,5,0,0,0
1154,4,4,0,0,0
967,1,5,9,0,0
458,4,0,75,79,0
110,2,2,0,0,1
773,3,3,0,29,0
649,3,4,92,118,0
997,3,3,0,0,0
404,1,4,0,0,0
628,3,5,157,185,0
447,1,5,1,0,1
397,3,5,0,0,0
1121,1,1,0,1,1
946,3,3,0,0,0
1578,3,5,27,114,0
696,1,5,0,0,0
955,4,3,0,0,1
3994,3,5,0,0,0
717,2,4,0,0,0
1028,2,4,0,0,0
501,2,4,12,1,0
255,3,4,14,6,0
756,2,2,5,1,0
3658,1,1,57,39,1
861,1,5,14,1,0
170,2,0,63,84,0
1024,2,2,0,11,0
599,5,0,12,0,1
1534,2,2,0,0,1
1183,3,5,0,0,0
1666,2,2,18,50,0
1276,2,4,24,11,0
590,2,1,49,68,0
2284,4,4,0,0,1
264,4,4,0,0,1
3496,2,2,0,0,1
746,1,1,22,1,1
109,2,0,0,1,0
828,1,1,0,25,0
1634,1,1,0,0,1
361,5,4,13,0,1
143,4,4,0,0,1
954,4,4,0,0,0
508,2,4,0,8,0
413,3,4,33,43,0
1013,2,2,0,7,0
3086,3,4,0,0,0
691,2,1,21,38,0
1817,2,2,6,2,1
237,5,5,0,0,1
1187,3,5,0,0,0
3621,5,5,17,11,1
1892,2,3,2,0,0
536,0,0,3,0,1
1399,1,1,11,12,0
472,2,2,42,49,1
2286,2,2,0,0,1
164,0,3,0,0,1
1055,5,5,43,37,1
295,1,1,0,0,1
1744,1,2,0,9,0
296,1,1,0,0,0
447,1,4,13,10,0
544,4,4,42,39,1
587,2,5,35,26,0
315,4,1,108,103,0
1723,1,1,46,74,1
1721,1,1,0,0,1
1076,3,3,78,68,0
589,1,0,0,0,0
545,2,2,0,0,0
764,2,2,0,15,0
1012,3,3,0,0,0
993,2,5,0,5,0
236,2,4,3,7,0
2493,3,3,0,0,1
1528,1,1,0,0,1
2503,1,1,19,18,1
404,3,5,0,0,0
680,3,3,7,0,0
983,3,3,5,0,0
214,2,2,0,0,0
237,1,4,7,2,0
200,5,3,0,0,1
745,3,5,15,11,0
184,2,4,0,26,0
462,4,4,0,0,0
349,2,2,15,7,0
133,2,2,14,15,0
1167,4,2,136,150,1
1121,1,1,0,0,1
283,2,1,52,37,0
838,2,5,30,23,0
600,2,2,48,40,1
711,2,2,30,34,0
570,2,2,0,0,0
3312,2,2,6,1,1
2611,4,4,0,0,1
1129,2,2,23,16,0
373,4,0,0,0,0
3346,3,3,0,0,1
1590,4,4,36,23,1
460,4,2,381,374,1
868,1,3,0,0,0
110,2,2,70,64,0
618,2,5,0,1,0
323,3,1,27,27,0
1119,4,4,0,39,1
452,1,5,27,35,0
872,2,2,0,0,0
529,4,1,10,7,0
334,1,4,11,19,0
156,2,5,0,0,0
909,4,2,0,0,1
411,4,5,0,0,1
530,5,3,0,0,1
351,1,4,0,0,0
391,4,4,62,84,1
1506,1,0,90,135,0
590,5,0,0,0,1
2556,4,4,0,3,1
3218,4,4,0,0,1
531,4,2,0,0,1
402,5,5,0,0,1
646,1,1,1,0,0
1741,2,2,14,48,1
239,0,1,30,28,1
3748,5,5,0,9,1
189,4,3,12,20,0
1005,2,1,57,67,0
759,2,2,0,0,1
777,1,1,1,0,0
106,3,1,0,0,0
1771,4,4,2,9,0
2172,4,4,0,0,1
345,2,5,0,0,0
349,5,5,12,0,1
1671,4,2,0,9,0
2329,5,5,0,0,1
2585,3,5,0,0,0
1197,3,1,0,0,0
611,3,3,9,0,1
2667,1,1,11,0,1
1197,4,4,38,20,0
2329,4,3,18,34,0
515,5,4,14,3,1
588,3,4,0,0,0
1363,3,3,44,46,1
3014,4,4,12,5,1
1313,4,5,12,32,1
1750,1,1,0,0,1
542,4,4,45,34,1
631,3,2,17,0,0
297,3,5,36,28,0
3295,1,1,0,1,1
2742,0,0,30,13,1
3031,4,5,0,2,0
2454,1,1,51,57,0
895,3,5,16,19,1
157,5,5,0,0,1
594,2,2,37,26,0
533,2,2,36,35,0
319,0,0,0,0,1
479,4,4,0,0,0
370,3,3,12,14,0
602,4,4,130,140,0
3599,1,1,82,100,0
1744,2,2,43,57,1
1887,1,1,0,0,1
250,1,5,0,7,0
2511,5,5,0,0,1
3189,5,5,104,102,1
413,5,5,0,15,1
1641,0,0,0,16,1
490,5,5,0,0,1
1346,4,5,0,0,0
502,1,1,66,54,1
414,3,5,0,0,0
214,2,4,0,26,0
197,1,4,8,29,0
571,3,1,35,91,0
2079,1,1,0,1,0
1325,1,4,0,0,0
1199,2,5,84,66,0
228,3,5,7,4,0
432,5,5,78,55,1
1666,5,3,0,18,1
191,5,1,0,0,1
503,2,4,3,0,0
723,3,1,0,0,0
77,1,5,25,20,0
1650,2,2,45,42,1
305,4,1,4,0,1
1282,1,0,13,0,0
2096,5,5,4,0,1
679,3,5,0,0,0
447,4,4,0,0,1
651,1,1,0,0,0
3648,1,5,117,108,0
258,4,5,111,140,0
691,4,4,0,0,1
738,3,1,44,36,0
650,5,5,64,64,1
407,3,4,0,0,0
3043,2,2,1,0,1
1337,5,5,0,0,1
296,4,4,0,0,1
270,4,0,44,41,0
787,2,1,7,31,0
363,4,5,0,0,0
259,1,5,1,0,0
440,4,4,17,0,1
666,2,4,0,26,0
191,2,3,0,0,0
1504,3,3,28,25,0
304,4,4,0,0,1
479,3,4,0,0,0
247,1,1,0,12,0
1235,3,3,0,0,1
3702,4,5,71,69,0
2586,3,3,0,0,1
3067,4,4,0,0,1
2449,3,3,2,6,0
759,3,4,0,0,0
746,3,5,4,28,0
3095,3,3,0,0,1
125,4,0,58,60,1
302,4,3,0,0,1
738,1,4,86,71,0
2288,4,4,0,11,1
2116,4,2,0,0,1
925,5,5,0,0,1
1020,3,3,1,0,0
1770,2,2,0,0,1
600,2,2,0,4,0
1726,4,4,1,6,1
717,0,0,0,5,1
416,3,3,0,0,1
862,3,3,6,0,0
628,1,1,0,0,0
259,2,1,0,0,0
3121,2,1,0,0,1
1022,3,3,0,0,0
964,3,1,34,19,1
590,1,5,0,0,0
946,3,4,0,0,0
228,3,4,5,5,0
507,4,4,0,0,1
2691,1,1,0,0,1
1185,3,2,11,0,0
1313,1,1,0,0,0
1065,4,2,63,66,1
3491,3,3,0,0,1
692,3,5,0,0,0
802,2,2,0,2,0
448,5,5,7,1,1
599,5,5,0,3,1
352,4,1,0,0,0
460,1,1,0,0,0
86,3,3,4,2,1
231,4,4,0,0,0
882,5,0,1,11,1
1999,4,4,0,0,1
293,5,4,5,0,1
842,2,3,16,9,0
834,5,1,156,142,1
1831,2,2,0,0,1
738,3,4,0,0,0
1705,4,4,0,0,1
429,5,3,30,22,1
719,3,2,4,0,0
86,1,3,0,0,0
1322,4,4,34,38,1
761,1,1,7,0,0
708,3,3,90,122,0
67,2,2,0,0,0
240,3,4,0,0,0
2464,1,1,10,14,1
1121,3,5,1,0,0
574,2,2,0,3,0
368,2,2,0,4,1
3441,4,4,0,0,1
3550,3,3,20,1,1
2865,2,2,72,78,1
936,1,1,0,0,1
1601,5,5,0,13,1
2355,1,4,79,75,0
399,4,5,13,5,1
224,3,3,0,0,1
3382,1,1,43,37,0
2293,1,1,0,0,1
2248,1,0,1,0,0
377,3,3,0,0,1
666,2,5,0,0,0
908,3,3,49,33,1
946,1,1,0,17,1
187,1,3,0,0,0
2248,3,4,0,0,0
370,4,0,0,0,0
2702,4,5,1,2,0
479,4,2,15,0,0
1180,3,4,38,53,0
399,1,3,0,1,0
472,3,1,1,0,0
2008,2,4,0,0,0
134,3,3,0,0,1
957,4,4,0,0,1
2402,5,1,0,0,1
1773,4,4,0,5,1
349,2,5,60,75,0
1076,2,2,0,0,1
125,4,3,0,0,0
569,3,4,0,0,0
3259,4,4,46,60,1
125,4,3,55,54,0
789,5,5,151,127,1
2232,4,4,63,60,1
812,2,2,0,0,1
2648,5,5,0,0,1
491,2,5,59,65,0
1072,5,4,2,0,1
533,2,4,0,0,0
2462,5,5,0,0,1
2735,0,5,0,0,1
395,2,2,45,64,0
239,3,3,0,0,1
3680,4,4,0,0,1
1608,5,5,4,0,1
896,3,3,0,3,0
762,5,5,0,26,1
3839,3,3,0,0,1
931,4,5,14,15,0
213,5,4,0,0,1
2475,4,4,8,15,0
767,2,2,0,0,1
641,4,4,0,15,0
212,2,4,12,15,0
347,4,3,0,0,1
1222,3,2,0,0,0
207,2,0,0,0,0
164,1,3,0,0,0
581,1,1,0,0,1
833,2,4,0,0,0
1947,3,5,6,10,0
2806,2,2,0,0,1
448,4,4,146,125,0
362,1,1,21,16,0
438,3,2,0,15,0
2475,3,5,12,9,0
372,2,3,0,11,0
162,3,4,19,8,0
192,0,5,60,54,1
351,1,1,0,0,1
1504,2,2,27,42,0
222,2,2,0,0,0
304,3,5,0,0,0
442,5,5,0,0,1
192,2,5,23,25,0
192,3,4,0,0,0
1299,1,4,0,4,0
1024,4,4,0,0,0
3022,1,1,0,2,1
2422,3,4,0,0,0
282,4,1,0,0,0
1235,2,2,3,1,0
933,1,1,0,0,0
1416,5,3,7,3,1
1532,3,4,0,0,0
814,2,2,4,0,1
484,1,1,0,0,0
345,4,4,51,48,1
999,2,2,0,0,0
3572,1,1,0,0,1
201,2,4,45,45,0
285,1,3,0,0,0
1035,3,4,18,3,0
2146,3,5,0,0,0
2599,0,0,0,0,1
300,1,4,0,20,0
813,4,3,0,0,0
247,2,2,58,67,1
3666,4,4,7,2,1
1050,5,5,2,0,1
201,2,2,0,0,0
2041,5,5,0,0,1
954,2,5,0,0,0
2390,4,4,0,30,1
147,1,4,14,2,0
507,4,4,0,0,1
925,4,4,0,0,0
83,1,2,5,11,0
3803,3,5,92,91,0
406,2,3,0,0,0
441,3,4,100,104,0
3216,5,1,2,4,1
351,3,4,0,0,0
550,4,5,18,10,0
1464,4,0,0,0,1
842,5,5,56,64,1
2589,5,5,0,28,1
296,1,5,0,42,0
2784,4,4,1,0,1
453,4,4,0,0,1
420,3,5,0,2,0
240,4,2,0,0,0
475,2,3,37,28,0
136,2,0,0,7,0
297,2,5,0,0,0
231,0,0,3,14,1
2616,3,3,29,17,0
2824,4,4,0,0,1
102,4,4,0,0,0
689,3,5,53,35,0
2853,3,3,0,0,1
1144,3,5,0,15,0
1625,2,1,0,0,0
2254,3,3,0,0,0
469,0,0,0,0,1
113,4,2,0,0,0
1205,4,4,0,0,1
214,3,0,0,0,0
280,2,4,0,0,0
1770,0,0,3,0,1
651,2,5,0,0,0
802,4,4,0,0,1
1389,1,1,0,0,1
190,1,4,0,0,0
1237,4,5,0,0,1
2654,1,1,0,0,1
2422,5,5,29,23,1
1280,4,4,21,4,1
1910,4,4,109,69,1
1172,3,5,0,6,0
2130,5,5,1,1,1
725,5,4,0,0,1
1562,3,5,4,17,0
3890,1,1,0,0,1
2386,0,5,0,0,1
2475,3,4,0,0,0
3331,1,3,7,22,1
563,2,4,0,0,0
1438,2,4,0,9,0
782,3,3,0,0,0
1635,5,5,5,0,1
531,3,0,0,0,0
1897,1,1,254,,1
507,3,4,9,1,0
867,2,0,78,91,0
302,0,0,0,2,1
2937,5,5,0,7,1
1574,4,4,0,0,1
236,0,0,45,51,1
2288,3,2,0,0,0
956,4,4,0,0,1
2466,3,3,163,158,1
462,1,0,0,0,0
373,3,4,0,0,0
86,4,4,0,1,1
204,4,1,0,0,1
2357,3,3,139,135,1
812,2,2,0,0,1
460,4,5,7,0,0
2836,3,3,1,6,1
651,1,5,0,0,0
2422,3,3,0,0,0
1067,5,5,0,0,1
2125,3,5,0,0,0
333,3,4,3,0,0
2565,3,3,61,50,1
522,3,4,0,12,0
650,3,3,9,0,0
333,0,0,0,0,1
640,4,4,3,0,1
1379,3,2,2,0,0
507,3,5,153,144,0
2997,4,4,0,18,1
2498,4,4,0,0,1
927,4,3,0,10,1
395,2,5,0,0,0
1849,1,1,128,123,1
3715,3,3,163,164,0
429,4,2,2,0,1
1189,4,2,0,13,0
192,1,4,0,0,0
2845,4,1,0,0,0
455,5,3,0,0,1
3647,4,4,4,17,0
1179,4,5,9,0,1
657,2,2,0,0,0
143,2,4,0,0,1
3272,3,3,0,0,0
774,5,2,0,0,1
213,4,4,4,17,1
3801,2,4,61,82,0
368,1,1,3,0,1
541,2,1,0,0,1
3423,1,1,0,0,1
1053,2,5,0,0,0
594,2,4,36,36,0
148,1,2,16,0,0
237,2,1,0,0,1
712,1,1,0,0,0
1851,1,1,0,0,1
1075,3,5,0,3,0
196,2,4,39,33,0
1185,4,4,21,36,1
1136,3,2,0,0,1
862,4,4,0,0,1
1375,2,2,0,19,0
2880,4,4,0,0,1
397,3,5,0,0,0
212,5,5,72,64,1
563,2,4,0,0,1
1177,0,0,35,16,1
727,2,3,3,0,0
907,3,2,0,0,0
2034,4,4,0,0,1
3653,4,4,124,116,1
611,4,3,3,3,0
874,2,2,13,0,0
3790,5,5,0,0,1
2660,3,2,1,3,0
483,0,0,12,17,1
404,1,3,0,0,0
140,2,4,0,9,0
667,5,5,10,6,1
413,1,4,0,0,0
599,3,2,35,30,0
782,4,5,0,0,1
1068,2,5,1,0,0
1276,0,0,1,0,1
2218,3,3,0,0,1
426,2,0,14,8,0
3709,5,5,16,19,1
224,3,4,0,11,0
1005,2,2,35,14,0
200,5,2,0,0,1
689,4,4,0,7,0
1107,3,0,0,0,0
1262,2,4,10,0,0
780,1,5,15,5,0
1678,1,1,0,0,1
491,5,4,17,25,1
1986,2,2,2,0,0
1650,3,5,21,9,0
337,1,4,7,6,0
628,2,4,8,16,0
3503,4,4,0,2,1
236,5,1,2,0,1
295,1,4,1,0,0
558,2,5,0,0,0
1005,1,4,4,0,0
354,4,3,0,1,0
235,0,0,8,13,1
351,5,5,0,0,1
2414,4,4,0,0,1
2610,4,4,0,0,1
3056,3,5,15,47,0
2475,1,1,4,0,1
2548,5,5,62,43,1
3994,0,4,146,142,1
1670,1,1,0,0,1
1624,5,5,55,45,1
1319,5,5,3,0,1
363,5,1,64,90,1
2016,4,1,0,0,0
2475,3,4,15,61,0
3308,2,2,0,0,1
406,3,2,10,0,0
402,1,1,0,0,0
602,2,2,51,42,0
266,4,5,0,9,1
1276,5,5,0,0,1
867,4,5,0,3,0
3615,4,4,0,0,1
305,5,4,2,0,1
1105,4,4,0,0,1
212,3,0,0,1,0
135,3,5,42,55,0
599,4,4,0,0,1
413,5,4,0,0,1
3880,5,5,9,0,1
861,3,4,225,207,0
948,1,4,0,0,0
397,2,2,20,22,1
2058,1,1,0,0,1
566,1,3,90,78,0
409,2,2,0,0,0
3927,1,1,0,0,1
860,1,4,1,0,0
611,5,5,223,243,1
907,2,3,9,13,0
432,3,3,0,0,1
2409,1,1,0,0,1
696,3,4,0,11,0
164,2,5,0,0,0
657,4,2,10,0,0
134,2,5,0,0,0
3815,2,2,0,0,1
3071,1,4,0,4,0
436,5,4,0,0,1
2922,1,1,63,58,1
1325,2,5,0,0,0
577,3,3,0,0,0
1050,2,4,2,50,0
808,5,3,0,0,1
3215,5,4,21,18,1
472,5,5,48,29,1
139,4,4,0,0,1
573,2,5,0,7,0
280,2,4,0,0,0
602,1,5,82,68,0
1208,4,3,16,21,1
2254,4,4,22,8,1
3771,3,3,6,0,1
937,2,2,0,0,0
1482,2,2,120,116,1
251,4,5,59,56,0
701,1,4,0,0,0
421,4,0,81,79,0
387,4,2,0,0,1
1711,3,3,0,0,1
331,2,2,0,0,0
1744,1,2,0,0,0
280,3,0,0,0,0
3358,3,3,23,36,1
2692,5,5,28,22,1
1721,5,4,0,0,1
802,1,4,0,0,0
308,0,0,0,0,1
577,3,4,18,7,0
2142,2,2,83,78,1
144,4,2,0,0,1
391,1,1,0,0,1
3769,5,5,15,14,1
2218,4,2,0,0,0
1910,1,1,30,28,1
1770,4,4,0,0,1
331,3,4,0,0,0
853,1,1,8,4,0
2255,2,2,0,33,0
1547,1,4,3,2,0
654,4,2,0,0,0
2422,1,2,86,104,0
1065,3,4,0,0,0
2475,4,3,13,0,0
134,3,1,7,18,0
3361,5,5,0,25,1
951,3,2,0,0,0
448,3,4,0,11,0
1444,3,3,15,24,0
2075,2,2,0,7,0
577,4,2,0,0,0
2846,3,3,0,0,1
3106,4,4,0,0,1
675,2,5,0,10,0
2586,3,3,1,0,0
925,1,1,46,23,0
1426,5,2,25,60,1
1452,5,5,0,0,1
1337,2,5,10,0,0
758,4,4,0,3,1
199,1,5,63,137,0
631,2,5,4,0,0
3275,3,3,50,64,1
603,1,5,0,0,0
3357,1,1,0,0,1
926,1,4,26,31,0
528,1,5,0,3,0
833,2,1,0,12,1
2454,5,5,0,0,1
584,1,1,0,0,0
680,4,3,0,0,0
446,4,5,32,29,0
2475,3,4,0,0,0
419,5,5,0,0,1
2657,1,1,0,0,1
645,2,2,0,0,0
888,4,4,0,7,0
657,1,5,0,0,0
251,3,1,108,97,0
1426,4,4,0,9,1
590,1,1,4,0,0
1501,2,5,0,0,0
696,1,4,11,23,0
1068,5,5,19,37,1
657,3,4,24,25,0
296,4,4,1,0,1
1009,3,1,0,0,0
3981,3,3,0,9,1
1069,2,2,6,0,1
1440,3,4,27,16,0
236,1,5,0,0,0
